,twitter_id,sex,partito
3745,@_eximus,M,-1
3746,@Gioreds7,M,-1
3747,@gattoluigi,M,-1
3748,@Umile47772941,M,1
3749,@vromano2,F,-1
3750,@TaskrmSolfa,M,1
3751,@SSestesso,M,1
3752,@guesswhosback93,F,-1
3753,@controversjal,F,-1
3754,@michelaterzano,F,-1
3755,@RogerGiacomo,M,1
3756,@NicholasMasetti,M,-1
3757,@MatteBrizz,M,-1
3758,@Luigi_Cortese1,M,1
3759,@HumanJustHuman0,U,1
3760,@JeanReure,M,-1
3761,@vittoriomasotta,M,-1
3762,@PaoloAnastasio1,M,1
3763,@CasoneRoberto,M,1
3764,@Angela67892116,F,-1
3765,@Umbris_,F,-1
3766,@FioreLettera,M,-1
3767,@anitafab,F,1
3768,@LoverDiversity_,U,1
3769,@puddu1971,M,-1
3770,@Filippo56572288,M,1
3771,@Ivan8398421179,M,-1
3772,@NicolaDistazio,M,-1
3773,@kaucuku,U,-1
3774,@RovitoCarlo,M,-1
3775,@EZoppolato,M,-1
3776,@Giusy_1284,F,-1
3777,@giuliamon_,F,-1
3778,@ruino_michele,M,1
3779,@KatiaPammolli,F,-1
3780,@Alessan00327153,M,1
3781,@ViglieroGabrie1,F,1
3782,@Belubet,F,-1
3783,@MassimoCotelle1,M,-1
3784,@PietroTogni2,M,1
3785,@lucia_mirti,F,-1
3786,@AnnaMariaAless4,F,-1
3787,@stasytrev,F,-1
3788,@LinaFornarola,F,-1
3789,@Navrm,M,-1
3790,@perna_flavio,M,-1
3791,@BomfantiEnrico,M,-1
3792,@mistore74,M,-1
3793,@amedeo532,M,-1
3794,@MaxiM_578,M,1
3795,@GabriF90,M,-1
3796,@LitjaOrlend,F,-1
3797,@WalterDiGaspero,M,-1
3798,@Cambioinmeglio,F,-1
3799,@Baturzo,M,-1
3800,@lorenzo_aurelio,M,-1
3801,@Desiree_Chirico,F,-1
3802,@adessolosai,U,1
3803,@Noenoe59565194,F,-1
3804,@calvi1956,F,-1
3805,@Decioddc,M,-1
3806,@74Scimemi,F,-1
3807,@robertomeniconi,M,-1
3808,@lucrezia317,F,1
3809,@NicolinaTallar1,F,1
3810,@Cristin69937402,F,1
3811,@italia_riccardo,M,-1
3812,@Rosa64295255,F,1
3813,@ahecco1,U,-1
3814,@Friccicarella1,U,1
3815,@sanzanga78,F,-1
3816,@Lollergirl,F,-1
3817,@morgenstund3,M,-1
3818,@triktra,M,1
3819,@rogerasesor,M,-1
3820,@giusy_for87,F,-1
3821,@SAGGEIDEE,M,-1
3822,@RFerrario,M,1
3823,@Cristina5101965,F,-1
3824,@dessi_veronica,F,1
3825,@ValerioVanin,M,-1
3826,@LasalmadiLenin,M,-1
3827,@franco78095388,M,-1
3828,@AngelaPulliero,F,-1
3829,@Findus_e_Basta,F,-1
3830,@LuciaPennesi80,F,-1
3831,@cigus55,U,-1
3832,@AntonellaDanneo,F,-1
3833,@LaScimmiaFa,U,-1
3834,@_aint_none,M,-1
3835,@coiatelli,M,1
3836,@RosaBranca8,F,1
3837,@Camilla78798345,F,1
3838,@bobonardi,M,-1
3839,@rukumaz,M,-1
3840,@Le7animedelcin1,U,1
3841,@carpa433,M,-1
3842,@Daniela28399848,F,-1
3843,@LorenzoTassi4,M,-1
3844,@EnricoFin,M,-1
3845,@gigorl,M,1
3846,@mariadonzella1,F,-1
3847,@18_robina,F,-1
3848,@mariamhamran2,F,1
3849,@Lorenzo59994649,M,-1
3850,@Clara84212328,F,1
3851,@APunginelli,M,1
3852,@CaseIndex9,U,-1
3853,@Fedv81,M,1
3854,@EmanueleRegi,M,-1
3855,@GNU_Alex92,M,-1
3856,@silviagialdi,F,-1
3857,@AleFazzi85,M,1
3858,@Ayaorania,F,-1
3859,@Gfballesio1,M,1
3860,@dorme_la,F,1
3861,@pieranna64,F,-1
3862,@iFafi98,M,-1
3863,@raravoltu,M,-1
3864,@umbertoshorty9,M,-1
3865,@TeoTacconi,M,-1
3866,@teipalo,M,-1
3867,@tradercredit,F,-1
3868,@antobruscjno,M,1
3869,@MeciMirko,M,-1
3870,@r_liberatore,M,-1
3871,@MicheLoverier,F,-1
3872,@SamanthaSila,F,1
3873,@lorenzferragamo,M,1
3874,@Alice16463983,F,-1
3875,@gifu01,M,-1
3876,@FedericoBonci,M,-1
3877,@lunacavolo,F,-1
3878,@JwMichela,F,1
3879,@ManuManuf76,F,-1
3880,@RosaOsti,F,-1
3881,@crazy_My_Mind,F,-1
3882,@CarmineFesta,M,1
3883,@CecchiniLive,M,1
3884,@luigicaroppo,M,-1
3885,@AngeloMinicucci,M,1
3886,@speriamocmlcavo,M,-1
3887,@Stefaniarigan0,F,-1
3888,@CamisaniTommaso,M,-1
3889,@RaffaellaScelzi,F,-1
3890,@acidOHtranexami,M,-1
3891,@samunavarra,M,-1
3892,@atonusil,M,-1
3893,@burifra,M,-1
3894,@gpeterle64,M,-1
3895,@scafato,M,-1
3896,@AnnaDiPaolo6,F,-1
3897,@Gerry32603057,M,-1
3898,@GioGirometti,F,-1
3899,@FedericaSarra03,F,-1
3900,@AleRolandi,M,-1
3901,@BeaRotelli,F,1
3902,@LellaPreiato,F,-1
3903,@Frances49578087,M,1
3904,@Essedoppia1,F,-1
3905,@dgiumanini,M,1
3906,@SVescovi,M,-1
3907,@GBonaviri,F,-1
3908,@miranda_alain,M,-1
3909,@thegroovebug,M,-1
3910,@thisbutyo,M,1
3911,@danilorispo,M,-1
3912,@ellylor,F,-1
3913,@murgianton1,U,-1
3914,@mangiale88,U,-1
3915,@luciavanin12,F,-1
3916,@Anto94Randino,M,-1
3917,@IlMarchese12,M,-1
3918,@NewVoicesRadio,U,1
3919,@cordoni_luca,M,-1
3920,@_Salvinimi_,U,1
3921,@paolo_sisto,M,-1
3922,@LadyBacillus,F,-1
3923,@PennutoNews,U,1
3924,@RiccardoBertoni,M,-1
3925,@vperretta1,M,-1
3926,@phderigo,M,-1
3927,@fazeel_117,M,-1
3928,@SimoArt3,F,-1
3929,@enzoservillo_,M,-1
3930,@Gioacchino,M,-1
3931,@antimonia,F,-1
3932,@matteis_mauro,M,1
3933,@zazie70,F,1
3934,@FedericoPietra,M,-1
3935,@GChielli,M,1
3936,@francaesca,F,-1
3937,@Leonard21551347,M,-1
3938,@oscarsabotaggio,M,-1
3939,@Erikaaconlak,F,-1
3940,@CristianoLomon1,M,-1
3941,@IncoronataMaria,F,1
3942,@Giulia24538642,F,-1
3943,@Pietro_Giuliani,M,1
3944,@Polipod_04,U,1
3945,@SolaraBlade,F,-1
3946,@ldecristofaro52,M,-1
3947,@giampa70014021,M,-1
3948,@alexbianconero8,M,1
3949,@matteomilazzo6,M,-1
3950,@Kratos12207017,M,1
3951,@JPablo06664708,M,-1
3952,@IbrahimaSanou,M,-1
3953,@MBonaiuto,F,-1
3954,@lucysave,F,-1
3955,@pigramano,F,-1
3956,@fciardy,M,-1
3957,@Maancheno16,U,-1
3958,@RitaGattini,F,-1
3959,@pietro008,M,-1
3960,@RitaAstarita,F,-1
3961,@Gio1768,M,-1
3962,@angus6malcom,F,-1
3963,@nichilista_il,M,-1
3964,@Phetvilla1,M,1
3965,@cesarosetta,F,1
3966,@blackpurpose_,F,-1
3967,@Elettra2019,F,-1
3968,@MagoGabriel1,M,-1
3969,@fran_colino,M,-1
3970,@Pavlos30733316,M,-1
3971,@tonyxzt,M,-1
3972,@irene_pirotta,F,-1
3973,@LiottiFederico,M,-1
3974,@1881filippo,M,1
3975,@Effe_EffeTi,F,-1
3976,@melADTR,F,1
3977,@Punto_f_,F,-1
3978,@vegaphi_filippo,M,1
3979,@domenicoluca64,M,-1
3980,@CristinaMontag4,F,-1
3981,@TGanzelmi,F,-1
3982,@egidiodecc,M,1
3983,@Liliana56744870,F,-1
3984,@maxvex79,M,-1
3985,@Manugiubba,M,-1
3986,@Ros71117996,M,-1
3987,@mauguidi,M,-1
3988,@DanielaDeCarlo2,F,-1
3989,@SilvanaAlbanes1,F,1
3990,@morenasilingard,F,-1
3991,@Mamadou29788200,M,1
3992,@lucamainacc,M,-1
3993,@Gabrontolo_72,M,-1
3994,@TommasiGiuliano,M,-1
3995,@cantinabacco,M,1
3996,@RaffaRina,F,-1
3997,@ferdina75517193,F,1
3998,@annagu75,F,-1
3999,@Laverit29074912,M,1
4000,@cesare_mattioli,M,-1
4001,@Faro101079,M,-1
4002,@stefani19731019,F,1
4003,@MariP1951,M,-1
4004,@Serenil1974,F,-1
4005,@albertina_nania,F,-1
4006,@vedochiara,F,-1
4007,@Mauro16751503,M,-1
4008,@PorcedduRosa,F,1
4009,@AddioAntimo,M,-1
4010,@AndreaGiacomaz4,M,-1
4011,@DanielaNascetti,F,-1
4012,@Alessan93551917,M,-1
4013,@enricoantignati,M,-1
4014,@Morena21032102,F,-1
4015,@Sabbienere,F,-1
4016,@FedericoDepetr7,M,1
4017,@grass_piazz,M,-1
4018,@CrDallaCosta,M,-1
4019,@ClaudioOnofri1,M,-1
4020,@fabrizio_fossi,M,-1
4021,@sangiorgi73,M,1
4022,@ecoclippings,M,-1
4023,@RaffrubRaffaele,M,-1
4024,@andreapisano13,M,-1
4025,@bruchiblu,M,1
4026,@P_Springhetti,F,-1
4027,@roccoroccia67,M,-1
4028,@Bepo29015062,M,-1
4029,@SaraMonaci,F,-1
4030,@lucert,F,-1
4031,@mariellaplotino,F,-1
4032,@angebia_,F,-1
4033,@martifornu,M,-1
4034,@TENNISMINGO,M,-1
4035,@MariaClaudiaNi4,F,-1
4036,@enricocasa03,M,-1
4037,@jaco_pregno,M,-1
4038,@AntoninoAzzara3,M,-1
4039,@lucacortesi10,M,-1
4040,@emilialanzillo1,F,-1
4041,@camillaa_garbin,F,-1
4042,@ChiessiM,M,-1
4043,@JeninePrinicpe,F,-1
4044,@DONATELLAGRECO1,F,-1
4045,@GPal90,M,-1
4046,@LambertiOreste,M,1
4047,@MersoniStefania,F,-1
4048,@daniele_gi_,M,-1
4049,@DANIELAM1982,F,-1
4050,@AlessiaMiceli9,F,1
4051,@noemilucido,F,-1
4052,@gabriele_sola,M,-1
4053,@Pluto89255177,M,-1
4054,@dbrusa1975,M,1
4055,@Carmanas,M,-1
4056,@puntaallaluna,F,1
4057,@Mas_Raf71,M,-1
4058,@Benedet11512827,F,-1
4059,@inimair,F,-1
4060,@m_carnevale69,M,-1
4061,@_logos_polis,M,1
4062,@AlessandroBera1,M,-1
4063,@pfilisub,M,-1
4064,@9988Guage,U,-1
4065,@FreudianiArturo,M,-1
4066,@soniabartolotta,F,-1
4067,@Mandragora142,F,-1
4068,@Annamar81863149,F,1
4069,@MauroLovato4,M,-1
4070,@GCatalanotti,M,-1
4071,@Sillybosimini,F,-1
4072,@AlbertoMattina,M,-1
4073,@MirkoFloria,M,-1
4074,@AntonioCicalaGE,M,1
4075,@Lucetta88149700,F,-1
4076,@M_ArturoSofia,M,-1
4077,@Verdad77584658,F,-1
4078,@ilmoralizzato20,M,-1
4079,@osvaldo_barba1,M,-1
4080,@GianmarcoIaria,M,-1
4081,@LorellaTodeschi,F,-1
4082,@piras_gian,M,1
4083,@martsonmars,M,1
4084,@patriziatraver8,F,1
4085,@Annamar40266605,F,1
4086,@Raffael62369777,M,-1
4087,@guizetto,M,-1
4088,@MaurizioPicciol,M,-1
4089,@BeatriceTebaldi,F,-1
4090,@MauriziaGaccio3,F,1
4091,@framalcangio,M,1
4092,@runnerblu,M,1
4093,@gzanchettin1,M,-1
4094,@marco5375,M,-1
4095,@SergioArrigotti,M,-1
4096,@NaomiSeye,F,-1
4097,@ITenivels,M,1
4098,@GaiaFerreri2,F,-1
4099,@dferrax,F,-1
4100,@norag74,F,-1
4101,@AlbertoGostoli,M,-1
4102,@MarcoVincent4,M,1
4103,@RossCasc1,F,-1
4104,@giovaflorio85,M,-1
4105,@ateobello,M,1
4106,@Acs017,F,1
4107,@mmorbidelli72,M,1
4108,@e_lento,M,-1
4109,@MarioVIVIANI2,M,1
4110,@FedericoBarbe14,M,-1
4111,@ste__vit,F,1
4112,@laprossimameta,F,1
4113,@luciabruognolo,F,1
4114,@settemea,F,-1
4115,@CarloBarnaba,M,-1
4116,@DanteFarricella,M,-1
4117,ROGER45051311,M,-1
4118,coiatelli,M,-1
4119,alexbrai77,M,1
4120,robertofolco,M,-1
4121,Avvocata2,F,1
4122,maestroubaldo2,M,-1
4123,MarioSansone11,M,1
4124,stefanobaldinio,M,1
4125,FrancescoCante7,M,-1
4126,FgsCalabria,U,1
4127,alcesola,U,1
4128,BrunoManicomio,M,1
4129,Lollergirl,F,-1
4130,luisa_deroma,F,1
4131,edobaaustin,M,-1
4132,imbsadgirl,F,1
4133,VicCecchinato,M,1
4134,paolo_viri,M,1
4135,rinamairo,F,1
4136,DiegoSanna3,M,1
4137,sco_lucy,F,-1
4138,laura36447652,F,1
4139,vitcoll,M,1
4140,fedemattei85,M,-1
4141,adessolosai,U,1
4142,triktra,M,1
4143,Giovann33744234,M,1
4144,_ivanscappini_,M,1
4145,MauriGiorda,M,-1
4146,GabrieleLalli,M,1
4147,GiuseppeSaran,M,-1
4148,MaxiM_578,M,1
4149,vittoriomasotta,M,-1
4150,SigBianchi,M,-1
4151,aivanoe,U,1
4152,BCoboldo,M,1
4153,EFlorino,F,1
4154,ginoliba1,M,-1
4155,PasiniCaFoscari,M,-1
4156,DawoodM50228155,M,1
4157,nmbreno1,M,1
4158,Ascione1989,M,1
4159,PietroTogni2,M,-1
4160,NolaGianni,M,1
4161,mgianluca74,M,-1
4162,LorenzoTassi4,M,-1
4163,Clouisxx,F,-1
4164,dario_dario6767,M,1
4165,THORWOLF742,U,1
4166,Art1Piemonte,U,-1
4167,linopaglione,M,1
4168,andrea_swaro,M,1
4169,syedmudassir655,M,-1
4170,Michele03045402,M,-1
4171,gnagnolohc,M,1
4172,NaldiRebecca,F,1
4173,fiubby,M,1
4174,PaoloAnastasio1,M,-1
4175,cabba33,M,1
4176,Maria19847032,F,1
4177,GraziellaRuss10,F,1
4178,KarlJrgen4,M,1
4179,RViretto,M,1
4180,67Mariaantonia,F,1
4181,Valdorad,M,1
4182,BodhisatvaMS,U,1
4183,AngelaPulliero,F,-1
4184,angeloiannie99,M,1
4185,KatiaPammolli,F,-1
4186,spa_dmc,U,-1
4187,michelepace324,M,-1
4188,Alessandro_De_L,M,-1
4189,AVezzulli,M,-1
4190,BrendaR71887049,F,1
4191,MatteBrizz,M,-1
4192,Donato66604413,M,1
4193,PoliticlCritic1,U,1
4194,LoGiovi,F,-1
4195,AmerBlackshirts,U,1
4196,Asor81310025,U,1
4197,MicheleGaming,M,-1
4198,noemibagnoli,F,-1
4199,littlebylittle2,F,-1
4200,DomenicoSolazz2,M,-1
4201,88Nzi,M,1
4202,Rosa49327547,F,1
4203,mirco2009,M,1
4204,MariaGr58193037,F,1
4205,InformazioneLi4,U,1
4206,60mago,M,1
4207,fil_verde,M,1
4208,AvenueGlue,U,1
4209,NinoPalmisano3,M,1
4210,theborgsuk,M,1
4211,ZenatiDavide,M,1
4212,MaryC25117858,M,-1
4213,Aldo09481786,M,1
4214,rinomarisa,F,1
4215,EPecoriello,M,1
4216,giuspen,M,1
4217,AnnaCerquetti,F,1
4218,1Zolesi,M,1
4219,rontagnano,M,1
4220,mauuriziopellic,M,-1
4221,121Fabio,M,1
4222,umbertocostab,M,-1
4223,Jackrus37163554,M,1
4224,Mirandolamiche1,F,1
4225,PCapitano2,U,-1
4226,Andrea40187036,M,1
4227,paolofu008,U,1
4228,LOVELAVEZ,U,1
4229,DanielaDecinti,F,-1
4230,laura01543163,U,1
4231,fabriziofirenze,M,1
4232,GCeccaroli,M,1
4233,stefysavbs,F,1
4234,gabrijust7,F,1
4235,LorenzoPierin15,M,-1
4236,IoSonoerMejo,M,-1
4237,Daniel91840263,U,1
4238,BayaAissaoui1,F,-1
4239,dinoia_stefano,M,1
4240,giominieri,M,1
4241,Paoloba76,M,1
4242,CatenaGiovanni,M,1
4243,razmarine,F,1
4244,Lucia67831675,F,1
4245,MariaSourvinou,F,1
4246,cribep,F,-1
4247,AntonellaStara2,F,-1
4248,Chiaraeileen1,F,1
4249,fedeiix,M,-1
4250,zenobi15,M,1
4251,RobertaCuocolo,F,1
4252,ElenaChiuchiolo,F,1
4253,lorenzo_aurelio,M,-1
4254,eugavi55,M,1
4255,CristallRusso,F,-1
4256,MassimoCotelle1,M,-1
4257,luigissimo,M,-1
4258,maxxo55,M,-1
4259,ThomasComai,M,1
4260,fotovoltaico_Sr,M,1
4261,Luicot11,M,1
4262,CasoneRoberto,M,1
4263,IvanBrazzo,M,1
4264,Napoletano1078,M,1
4265,Savaneh1998,M,1
4266,cla_rullo,F,1
4267,CettoLaQualunq,U,1
4268,claudiofrau99,M,1
4269,_aint_none,M,1
4270,Antony88051270,M,1
4271,doctormaw,M,1
4272,SparseNubi,M,1
4273,PireddaMa,F,1
4274,MarcoPizzicaro,M,1
4275,IBRAHIMHOLLA3,M,-1
4276,pinoli33,M,1
4277,carpa433,F,-1
4278,Chiaracapomoco,F,1
4279,GiacomoDetomaso,M,-1
4280,AngieB81372415,F,1
4281,ivanalarotonda,F,-1
4282,ValerioVanin,M,-1
4283,Emmevi1234,F,1
4284,AngelicaCottino,F,1
4285,Biagio33528424,M,-1
4286,sandraamurri1,F,-1
4287,ahecco1,M,-1
4288,marco_reres,M,1
4289,Jamezvader1194,M,-1
4290,Migliosulcampo,M,1
4291,sandrone06tp,M,1
4292,edwardnidakeicy,M,1
4293,MagroneFranco,M,-1
4294,Antonio19647358,M,1
4295,SimonaVitali8,F,1
4296,Mario48033699,M,1
4297,BannoCarmelo,M,1
4298,CLeghista,M,-1
4299,Katrosh2,M,-1
4300,robert33139996,M,1
4301,giusepp92017894,U,-1
4302,ottavio40814000,M,1
4303,scuro_dio,M,1
4304,LucignAdelaide,F,1
4305,cabba33,M,1
4306,marcoilbiondo,M,1
4307,RosaGuida4,F,1
4308,Marina48118673,F,1
4309,Lucio02555909,U,-1
4310,luigiaureli,M,1
4311,noi_prima,M,1
4312,Alessan00327153,M,1
4313,Giacomino731,M,1
4314,LorelaMehmeti,F,1
4315,thegames843,M,1
4316,pieroecetty,M,1
4317,alfrsalamone,M,1
4318,GoodNews_Live,C,1
4319,Mirco63564056,M,1
4320,AlfioMontalbano,M,-1
4321,SelimMollah13,M,1
4322,bulfoned3,P,1
4323,JohnSoft62,M,1
4324,enzoita,M,1
4325,paolobruno1523,U,1
4326,ciccioincalza,U,1
4327,Alessan19635294,M,-1
4328,alberto91288315,M,1
4329,thiagomncc,U,1
4330,AndySantopietro,U,1
4331,Lfc8Morelli,M,1
4332,piscopia_la,M,1
4333,serenaburrasca,F,1
4334,PakiColonna,U,1
4335,giominieri,M,1
4336,pippoewarci,M,1
4337,paolodecarlo3,M,-1
4338,antonella19821,F,-1
4339,bettapetrillo_,F,1
4340,icalabret,M,1
4341,rogerasesor,M,1
4342,ma5trom,M,1
4343,Salvato07121946,F,1
4344,GIUCIULLA,M,1
4345,curzio59,M,1
4346,eusebee,F,1
4347,Tommaso_Barleri,M,1
4348,gabry1460,U,1
4349,dessi_veronica,F,-1
4350,InformativaRea1,U,1
4351,francesco_rim,U,1
4352,barbapastellata,M,1
4353,IdFightDTrump,U,1
4354,grecateam,M,1
4355,SinceroSalvini,M,-1
4356,VeronicaCocco2,F,1
4357,arcesazcapitale,F,1
4358,gradoardo,F,1
4359,Eternauta64,M,-1
4360,Omarcecchelani,M,1
4361,LorettaToth,F,1
4362,Maria32595924,F,1
4363,DiscepolaMario,M,1
4364,Carmelo17091973,M,-1
4365,RobertoSbabo,M,-1
4366,albertelli2012,U,1
4367,AmaduAiah1,U,1
4368,Pierantonio27,U,1
4369,Franco30554674,M,1
4370,atuttapolitica,M,-1
4371,LazzariniMia,F,1
4372,randyrankz,M,1
4373,Gian95R,M,1
4374,xreynoldsisbae,M,-1
4375,elba_uribe,F,1
4376,Jojx552,M,1
4377,pichi84,M,-1
4378,HenryUncini,M,1
4379,pest1975,F,-1
4380,Rasib635,U,1
4381,49focs,C,-1
4382,renzo_soncini,M,1
4383,pietromele,U,1
4384,a64be1ad6c7b4b9,F,-1
4385,dagalmail11,F,1
4386,gauravchadha,U,1
4387,HumanJustHuman0,M,1
4388,Rosa64295255,F,1
4389,FootballMarket3,U,1
4390,ArchivioCgilBo,U,-1
4391,CalonghiAndrea,M,-1
4392,AntonellaDanneo,F,1
4393,ggavii,U,-1
4394,Lorenzo51491184,M,1
4395,AndreaMarini_99,M,-1
4396,GiuliaBerillo,F,-1
4397,GiovanniMdLIZZO,M,1
4398,Giusy_1284,F,-1
4399,RogerRanko,M,-1
4400,pmko_,M,-1
4401,giulianostermi1,M,-1
4402,JTF731,M,-1
4403,giusy_for87,F,-1
4404,EnricoFin,M,-1
4405,Clarembaldo,M,-1
4406,UnindustriaRE,U,1
4407,andrealosasso,M,1
4408,joskartiziano,M,1
4409,sbertossa,M,-1
4410,apbel91,F,-1
4411,Misha1955,U,1
4412,Andrea84410820,U,1
4413,filirani,M,-1
4414,emanuelmme1,M,-1
4415,Cristina6013,F ,-1
4416,pierini_matteo,M,1
4417,davidecipria7,U,1
4418,Dominet58,M,-1
4419,Angela_Giampi,F,-1
4420,rubendario1964,M,1
4421,fasciostellepd,U,1
4422,Niko25518134,M,1
4423,AleScrittore,M,-1
4424,Slix23,U,1
4425,Finoallafinedoc,M,1
4426,NassoTamara,F,1
4427,carlobonini,M,1
4428,LeaniMatteo,M,1
4429,mistore74,M,-1
4430,Pavone_Lore,U,1
4431,elpidhathanou,U,1
4432,Friccicarella1,F,-1
4433,lungo30cmx22,U,1
4434,Leonard94782243,U,1
4435,DelGhibli,M,1
4436,e_territorio,F,-1
4437,alex2304197,M,-1
4438,antoninocarlo,U,1
4439,piasecki_kacper,U,1
4440,DivellaGio,U,1
4441,GiacomoDiogo,M,1
4442,MaggialiSandro,M,1
4443,GianniSozzi,M,-1
4444,RetakeromaT,C,1
4445,Le7animedelcin1,U,1
4446,jamesvip65,M,1
4447,luca_romanazzi,M,-1
4448,massi_vero,F,1
4449,pf9395,F,-1
4450,caravaggio662,M,-1
4451,bencimar,M,-1
4452,istitutopareto,U,1
4453,alicesala6,U,1
4454,Titta_Modica,U,1
4455,army_toscano,M,1
4456,MarcoRufolo,M,1
4457,GiuliaBerillo,F,-1
4458,Amarco45924053,M,1
4459,THATISAMORE,F,1
4460,cantautrice,F,1
4461,DavidePietro94,M,-1
4462,Enzo61726263,M,1
4463,UgoBruno3,M,-1
4464,isella_marco,M,-1
4465,Giancar29768807,U,1
4466,GiulioContij,M,1
4467,amato305,M,1
4468,65Giova,F,1
4469,rocifa1163,U,1
4470,giasqui,M,-1
4471,AdolfotAngeles,M,-1
4472,AndreaGarantola,F,1
4473,emi_bat,M,1
4474,paola_cavalieri,F,1
4475,FAbbriata,M,1
4476,Stefano21965912,M,1
4477,SandroExpo,M,1
4478,dernebelmann,M,-1
4479,lucia_mirti,F,-1
4480,Camilla78798345,F,-1
4481,AracRules,U,1
4482,francescop_scc,M,1
4483,btboresette,U,1
4484,xox50971074,M,1
4485,CelaFabian,M,1
4486,RFerrario,M,-1
4487,luciaalu1970,F,1
4488,gixy7,M,1
4489,Dicreative2,M,1
4490,FrancescoI15,M,1
4491,CelorLoredana,F,1
4492,maruzzellamaruz,F,1
4493,Giovann01155252,U,1
4494,CampanoStile,U,1
4495,perna_flavio,M,-1
4496,Rangel_Cruz,U,1
4497,iam_strang3,U,1
4498,marino_coni,M,1
4499,sciulloalex,M,1
4500,IncazzatoCronic,M,1
4501,FabrizioTonon1,M,1
4502,Mariaco39828200,F,1
4503,stepegor,M,1
4504,DiImmacolato,U,1
4505,rizzo_gio,U,1
4506,TheSmokingBrai1,U,1
4507,Carlo67532612,M,1
4508,mario_denuzzo,M,1
4509,GeopoliticalCen,U,1
4510,ZishanCrypto,U,1
4511,Mario84441682,M,1
4512,Regina_Barni,F,1
4513,216Natale,M,-1
4514,GenioDelleT,M,1
4515,eston74828153,M,1
4516,antoniosalamig3,M,-1
4517,ciodafaa,M,1
4518,vorrei_il,U,1
4519,colomb0teresina,F,1
4520,morenomonti1939,M,1
4521,F1_Geschiedenis,U,1
4522,Nicolgentilcor4,M,1
4523,GiovanniPiroz13,M,1
4524,RobertoRagni2,M,1
4525,fabiozoccolan,M,1
4526,CorreMimi,M,1
4527,CeruttiPiemonte,M,1
4528,mario_ciardi,M,1
4529,CarloCofrances1,M,1
4530,WalterDiGaspero,M,1
4531,Walter60515955,M,1
4532,Franeck5Trentin,M,1
4533,cinzia2201,F,1
4534,Pincopa02012611,M,1
4535,SimoneFantini3,M,1
4536,gpasquinucci,M,-1
4537,RosaBranca8,F,1
4538,CBarometro,M,1
4539,warptxt,U,1
4540,rukumaz,M,1
4541,MDHUMBLE1,U,1
4542,Margher41165543,F,1
4543,PerfidaPatty,F,1
4544,animaleraro1,U,1
4545,DottVicidomini,M,1
4546,d6cac331a8b640e,F,1
4547,AngeloLibrale,M,1
4548,cri19631,F,1
4549,Lanza__Matteo,M,1
4550,AlessioMaffei,U,1
4551,UrsulaM57797114,U,1
4552,piranes65,M,1
4553,faberixon,U,1
4554,janczak_marta,U,1
4555,texuiller,M,1
4556,paoino,U,1
4557,Ivan8398421179,U,1
4558,JoRanda7,U,1
4559,Osteoporotico,M,1
4560,LolaicoDonato,M,1
4561,ClaudiaSturba,F,1
4562,DanieleAmodio3,M,1
4563,italia_riccardo,M,1
4564,alino979,M,1
4565,zelioli_barbara,F,1
4566,RaYsSa79216157,U,1
4567,Antonio64940287,M,1
4568,frasigno66,M,1
4569,Claudia64679907,F,-1
4570,Bufalo41684110,U,1
4571,orchideatribale,F,1
4572,AlessandroPerl6,M,1
4573,CaremiLuca,M,1
4574,Franco_Trifiro,M,1
4575,AlessandroAnge9,M,1
4576,65Giova,M,1
4577,nicolalicci1,M,1
4578,simonaottogalli,M,1
4579,RenSil8,M,1
4580,RovitoCarlo,M,1
4581,MMischit,M,1
4582,thewatcherpost,U,1
4583,Ierac,M,1
4584,draven_89,M,1
4585,GiuseppeBignott,M,1
4586,fix_ste,M,1
4587,gitopoli,M,1
4588,LinaFornarola,F,1
4589,palmieri_v,M,1
4590,NicoloLeolini,U,1
4591,Giovegiove77,M,1
4592,_Mens_Libera_,F,1
4593,PublioCornelio7,M,1
4594,ROCRABU,M,1
4595,rghizz,M,1
4596,IPaielli,M,1
4597,PizziniPaolo,M,1
4598,michelafgm,F,1
4599,Fabio98903188,M,1
4600,Boyxz,M,1
4601,MariannaSpina,F,1
4602,StellarioLagana,M,1
4603,CircolodiD,M,1
4604,alessiacuffia,F,1
4605,SICURBOOK,M,1
4606,Gianni131313,M,1
4607,centrostorico21,M,1
4608,Frances00365620,M,1
4609,Antonio66152830,M,1
4610,alfonsogiovann2,M,1
4611,DonJerez,M,1
4612,eliacuorealpino,M,1
4613,MarcoFavaro8,M,1
4614,CharityEhibor,U,1
4615,lanotte82,U,1
4616,pasquale93r,M,1
4617,MonicaPieracc11,F,1
4618,MmmBoh3,M,-1
4619,ric_luigi,M,1
4620,germano1982,M,1
4621,valtervenditti,M,1
4622,GiulioMDiGiulio,M,1
4623,vankoshiro9,U,1
4624,ughina92,F,1
4625,DavideLicari2,M,1
4626,Andreagiachetta,M,1
4627,BomfantiEnrico,M,1
4628,GisellaPizzo_,F,1
4629,NCNMERCH,U,1
4630,alegrimaudo,M,1
4631,BastCristina,F,-1
4632,SerbanNelly,F,1
4633,albertotarletti,M,1
4634,zingonifi,U,1
4635,Silvy_Pc,F,-1
4636,Genni29972747,M,1
4637,Sandra53920174,F,-1
4638,vincenzinafusco,F,1
4639,Filippo56572288,M,1
4640,DanielePortas1,M,-1
4641,masella_marco,M,1
4642,echeloner49,U,1
