Twitter ID;User Name;Sex;SID 1;SID 2;SID 3;SID 4;SID 5;;;0;1;2;3;4;5;TASK
@cocchiscarano;Marco Scarano Cocchi;M;1;1;1;1;;;;0;1;0;0;0;0;T2P3
@angelagrassini;angela grassini;F;3;3;3;3;;;;0;0;0;1;0;0;T2P3
@gianfrancomusi2;gianfranco;M;3;1;1;1;;;;0;0,75;0;0,25;0;0;T2P3
@Mohamme45721944;Mohammed Moniruzzaman;M;3;3;3;3;;;;0;0;0;1;0;0;T2P3
@WTurchetto;Walter BZ;M;3;3;3;3;;;;0;0;0;1;0;0;T2P3
@IMssadag;issam mssadag;M;0;0;0;0;;no political tweets;;1;0;0;0;0;0;T2P3
@Cirosavastano7;Ciro savastano;M;3;3;3;3;;;;0;0;0;1;0;0;T2P3
@Paolo83744207;Paolo;M;1;1;1;1;;;;0;1;0;0;0;0;T2P3
@maurizio_lm;Maurizio LM;M;1;3;3;3;;;;0;0,25;0;0,75;0;0;T2P3
@Marco6653648928;Marco666;M;0;0;0;0;;no tweets;;1;0;0;0;0;0;T2P3
@HagiarLiberati;Hagiar Liberati;M;0;0;0;0;;no tweets;;1;0;0;0;0;0;T2P3
@antcrisalli24;Antonino Crisalli;M;1;2;1;1;;;;0;0,75;0,25;0;0;0;T2P3
@GaetanoTolomeo5;Gaetano Tolomeo;M;1;1;1;1;;;;0;1;0;0;0;0;T2P3
@FantiPAOLA;MARIA PAOLA;F;1;1;1;1;;;;0;1;0;0;0;0;T2P3
@andreateo88;andreateo;M;3;3;3;3;;;;0;0;0;1;0;0;T2P3
@vitosperoni;vito carlo speroni.;M;3;3;3;3;;;;0;0;0;1;0;0;T2P3
@Claudia96975061;Claudia;F;0;0;0;0;;can't understand;;1;0;0;0;0;0;T2P3
@RafaelMontesan2;Rafael Montesano;M;3;1;3;3;;;;0;0,25;0;0,75;0;0;T2P3
@GiovanniMarras4;Giovanni Marras;M;0;0;0;0;;can't understand;;1;0;0;0;0;0;T2P3
@umbertodt;Umberto Di Tommaso;M;3;3;3;3;;;;0;0;0;1;0;0;T2P3
@LucaLoIacono;Luca Lo Iacono;M;0;0;0;0;;no political tweets;;1;0;0;0;0;0;T2P3
@cicciomellace;Francesco Mellace;M;3;3;3;3;;;;0;0;0;1;0;0;T2P3
@ale81421615;ale;F;0;0;0;0;;can't understand;;1;0;0;0;0;0;T2P3
@Ruskin13311923;Ruskin;M;3;1;3;3;;;;0;0,25;0;0,75;0;0;T2P3
@ConzDenis;denis;M;1;1;1;3;;;;0;0,75;0;0,25;0;0;T2P3
@latottolina;la tottolina;F;3;3;3;3;;;;0;0;0;1;0;0;T2P3
@Alessan91097968;Alessandro Petrucci;M;0;0;0;0;;can't understand;;1;0;0;0;0;0;T2P3
@Alemar187;Alessandro Marconi;M;3;3;3;3;;;;0;0;0;1;0;0;T2P3
@Rita71492560;Rita Bellecci;F;3;3;3;3;;;;0;0;0;1;0;0;T2P3
@xavier_molinari;Xavier Molinari;M;3;1;3;1;;;;0;0,5;0;0,5;0;0;T2P3
@flamibonni;Flaminia Bonanni;F;2;2;2;2;;;;0;0;1;0;0;0;T2P3
@Enrico38765563;Enrico;M;3;3;3;3;;;;0;0;0;1;0;0;T2P3
@IVALDO1962;IVALDO;M;3;3;1;1;;;;0;0,5;0;0,5;0;0;T2P3
@r_tad;r_tad;M;3;3;3;3;;;;0;0;0;1;0;0;T2P3
@Mario_Shark;Mario Passoni;M;3;3;3;3;;;;0;0;0;1;0;0;T2P3
@GiuseppeBiond14;Giuseppe Biondi;M;3;3;3;3;;;;0;0;0;1;0;0;T2P3
@MarcoHarald;Marco Harald Conticini;M;2;2;5;5;;;;0;0;0,5;0;0;0,5;T2P3
@robertocamarra;roberto camarra;M;3;1;1;3;;;;0;0,5;0;0,5;0;0;T2P3
@BettyGaspari;betty gaspari;F;1;3;3;3;;;;0;0,25;0;0,75;0;0;T2P3
@pdaniele6717;Daniele;M;3;3;1;3;;;;0;0,25;0;0,75;0;0;T2P3
@Trap_Strunz;Trap;M;0;0;0;0;;no political tweets;;1;0;0;0;0;0;T2P3
@sabinods;Della Sala Sabino;M;1;3;3;1;;;;0;0,5;0;0,5;0;0;T2P3
@SamueleTizian;Samuele Tizian;M;2;2;2;2;;;;0;0;1;0;0;0;T2P3
@verdeoroitalia;verdeoro.it;U;3;3;3;3;;;;0;0;0;1;0;0;T2P3
@ConoscitoreGio;Giovanni Conoscitore;M;3;1;3;3;;;;0;0,25;0;0,75;0;0;T2P3
@vincenzo_liotta;Vincenzo Liotta;M;0;0;0;0;;can't understand;;1;0;0;0;0;0;T2P3
@BenitoMelis1;Benito Melis;M;3;3;1;1;;;;0;0,5;0;0,5;0;0;T2P3
@Cippy8315;Stefy 15-5;M;1;1;1;3;;;;0;0,75;0;0,25;0;0;T2P3
@francopistis;francopistis;M;1;3;1;3;;;;0;0,5;0;0,5;0;0;T2P3
@Giacarlo10;Giancarlo;M;3;3;3;3;;;;0;0;0;1;0;0;T2P3
@DQuadroni;Daniele;M;3;3;1;1;;;;0;0,5;0;0,5;0;0;T2P3
@OtySeven;Oty Seven;M;5;1;1;3;;;;0;0,5;0;0,25;0;0,25;T2P3
@Claudia86061813;Claudia Ferri;F;5;5;5;3;;;;0;0;0;0,25;0;0,75;T2P3
@hermannb29;hermannb29@gmail.com;M;3;1;3;1;;;;0;0,5;0;0,5;0;0;T2P3
@ApprendiR;Apprendi Rosario;M;1;1;1;3;;;;0;0,75;0;0,25;0;0;T2P3
@Giacomi89809922;Giacomini;M;0;0;0;0;;no political tweets;;1;0;0;0;0;0;T2P3
@Mauro06530572;Mauro Baldassarre;M;3;3;3;1;;;;0;0,25;0;0,75;0;0;T2P3
@Casa124599025;Casa1;U;0;0;0;0;;no political tweets;;1;0;0;0;0;0;T2P3
@phra_32;Pink Freud;M;0;0;0;0;;no political tweets;;1;0;0;0;0;0;T2P3
@Salva50132007;Salvatore;M;3;3;1;1;;;;0;0,5;0;0,5;0;0;T2P3
@Ilragionier88;IL RAGIONIERE;M;1;1;1;1;;;;0;1;0;0;0;0;T2P3
@zappone_roberto;Roberto Zappone;M;0;0;0;0;;can't understand;;1;0;0;0;0;0;T2P3
@paolodionisi6;paolo dionisi;M;3;3;3;3;;;;0;0;0;1;0;0;T2P3
@AlbertoPapa12;Alberto Papa;M;3;1;3;1;;;;0;0,5;0;0,5;0;0;T2P3
@Natasci61307098;Natascia;M;1;1;1;1;;;;0;1;0;0;0;0;T2P3
@l_conf;CONF.I.S.I.L.;M;1;1;1;1;;;;0;1;0;0;0;0;T2P3
@Pierlui19329913;Pierluigi;M;0;0;0;0;;no political tweets;;1;0;0;0;0;0;T2P3
@SebastianoLanz4;Sebastiano Lanzafame;M;0;0;0;0;;no political tweets;;1;0;0;0;0;0;T2P3
@CinelliLive;Stefania Cinelli;F;3;3;3;3;;;;0;0;0;1;0;0;T2P3
@RoccoAbramo;Abramo Rocco;M;1;1;1;1;;;;0;1;0;0;0;0;T2P3
@guglielmomonte5;Guglielmo;M;1;1;1;1;;;;0;1;0;0;0;0;T2P3
@farsa_e;E La Farsa Continua.;M;1;1;1;3;;;;0;0,75;0;0,25;0;0;T2P3
@InProprieta;Proprietà in Romania;U;0;0;0;0;;no political tweets;;1;0;0;0;0;0;T2P3
@LINOPINGARO;LINO PINGARO;M;1;3;1;3;;;;0;0,5;0;0,5;0;0;T2P3
@Barone14532794;Barone;M;1;1;1;1;;;;0;1;0;0;0;0;T2P3
@CarloTuroli;Carlo Turoli;M;3;1;3;1;;;;0;0,5;0;0,5;0;0;T2P3
@DISABILITYDIVI1;DISABILITY-DIVIDE;U;0;0;0;0;;no political tweets;;1;0;0;0;0;0;T2P3
@Carmine13051963;Carminiello🇮;M;1;1;1;1;;;;0;1;0;0;0;0;T2P3
@GianniMagini;HARLØCK;M;0;0;0;0;;can't understand;;1;0;0;0;0;0;T2P3
@CettyMoscatt;Cetty Moscatt;F;0;0;0;0;;no political tweets;;1;0;0;0;0;0;T2P3
@bina_vale;BinaVale;F;1;3;1;1;;;;0;0,75;0;0,25;0;0;T2P3
@mikysantoro;Michele Santoro;M;1;1;3;1;;;;0;0,75;0;0,25;0;0;T2P3
@brunelli76;BrunellodiMontalcino;M;3;3;3;3;;;;0;0;0;1;0;0;T2P3
@Napoletano1078;napoletano78;M;1;3;3;1;;;;0;0,5;0;0,5;0;0;T2P3
@Cesarin27998217;Cesarina;F;3;3;1;1;;;;0;0,5;0;0,5;0;0;T2P3
@Roby43311022;Roby;M;3;3;1;3;;;;0;0,25;0;0,75;0;0;T2P3
@sandra53273518;sandra;F;0;0;0;0;;can't understand;;1;0;0;0;0;0;T2P3
@CatenaGiovanni;Giovanni Catena;M;3;3;3;3;;;;0;0;0;1;0;0;T2P3
@AlessandroPerl6;Alessandro Perluigi;M;3;3;1;1;;;;0;0,5;0;0,5;0;0;T2P3
@nicoferlav;Nicolaeola;M;0;0;0;0;;no political posts;;1;0;0;0;0;0;T2P3
@umbertofranzoni;u_franzoni;M;3;3;1;1;;;;0;0,5;0;0,5;0;0;T2P3
@elenaperoni;elenaperoni;F;3;3;3;3;;;;0;0;0;1;0;0;T2P3
@AlmaGaudiomonte;Alma Gaudiomonte;F;3;3;3;3;;;;0;0;0;1;0;0;T2P3
@3netta1;3netta;F;1;3;1;3;;;;0;0,5;0;0,5;0;0;T2P3
@GCicchitti;Gianfranco;M;3;3;3;3;;;;0;0;0;1;0;0;T2P3
@vellinijp68;Giampy;M;1;1;3;3;;;;0;0,5;0;0,5;0;0;T2P3
@stefysavbs;stefysavbs;F;3;3;3;3;;;;0;0;0;1;0;0;T2P3
@metal71a;max gambirasio;M;3;1;3;3;;;;0;0,25;0;0,75;0;0;T2P3
@CeddiaMaurizio;Maurizio Ceddia;M;3;3;3;3;;;;0;0;0;1;0;0;T2P3
@paoino;giampaolo ponte;M;0;0;0;0;;no political posts;;1;0;0;0;0;0;T2P3
@Marco11855196;Marco;M;1;1;1;1;;;;0;1;0;0;0;0;T2P3
@Pio99481609;Pio;M;3;3;3;3;;;;0;0;0;1;0;0;T2P3
@angelo542510;Angelo Scialla;M;0;0;0;0;;can't understand;;1;0;0;0;0;0;T2P3
@giorgione99;giorgio malatrasi;M;1;3;3;1;;;;0;0,5;0;0,5;0;0;T2P3
@dariocapurso;Dario;M;1;3;3;3;;;;0;0,25;0;0,75;0;0;T2P3
@ANTONIO92688673;ANTONIO;M;3;3;1;3;;;;0;0,25;0;0,75;0;0;T2P3
@Ascione1989;Antonio Ascione;M;0;0;0;0;;no political posts;;1;0;0;0;0;0;T2P3
@chiamami_tilde;Adele Bianchi;F;3;3;1;1;;;;0;0,5;0;0,5;0;0;T2P3
@Sonia95853454;Sonia;F;1;3;3;1;;;;0;0,5;0;0,5;0;0;T2P3
@AlessandroAnge9;Alessandro Angelini;M;0;0;0;0;;no political posts;;1;0;0;0;0;0;T2P3
@itemitur;italo emilio;M;3;3;3;3;;;;0;0;0;1;0;0;T2P3
@BaisMoreno;Moreno De Villa Bais;M;3;3;3;3;;;;0;0;0;1;0;0;T2P3
@Silvana53921480;Silvana;F;3;1;1;1;;;;0;0,75;0;0,25;0;0;T2P3
@Marco60454658;Marco;M;3;1;1;4;;;;0;0,5;0;0,25;0,25;0;T2P3
@paolo_viri;Paolo Viri 🇮🇹;M;0;0;0;0;;can't understand;;1;0;0;0;0;0;T2P3
@federicosalucc1;federingo;M;1;3;3;3;;;;0;0,25;0;0,75;0;0;T2P3
@ACapasso67;alessandro capasso;M;1;3;5;3;;;;0;0,25;0;0,5;0;0,25;T2P3
@piscopia_la;Leonardo;M;0;0;0;0;;can't understand;;1;0;0;0;0;0;T2P3
@TarantoBiagio;biagio taranto;M;0;0;0;0;;no political posts;;1;0;0;0;0;0;T2P3
@annaecce;€uronauseata 🇮🇹;F;3;3;3;1;;;;0;0,25;0;0,75;0;0;T2P3
@Guero1977;Guerini Fabio;M;3;1;3;3;;;;0;0,25;0;0,75;0;0;T2P3
@cla_rullo;Claudia Rullo 🇮🇹;F;3;3;3;3;;;;0;0;0;1;0;0;T2P3
@menellamarullo;menella marullo;F;0;0;0;0;;can't understand;;1;0;0;0;0;0;T2P3
@albamonte_lisa;Lisa Albamonte;F;3;3;3;3;;;;0;0;0;1;0;0;T2P3
@FalconaraLega;Lega Falconara;U;1;1;1;1;;;;0;1;0;0;0;0;T2P3
@marco_renosto;marco renosto;M;3;3;3;3;;;;0;0;0;1;0;0;T2P3
@VincenzoTr75;Vincenzo Tramontano;M;0;0;0;0;;can't understand;;1;0;0;0;0;0;T2P3
@CelorLoredana;Loredana;F;0;0;0;0;;against FDI;;1;0;0;0;0;0;T2P3
@daben1973;Andrea Daben;M;1;1;3;3;;;;0;0,5;0;0,5;0;0;T2P3
@diclemente61;Giovanni Di Clemente;M;1;3;3;3;;;;0;0,25;0;0,75;0;0;T2P3
@giuru17;giuseppe russo;M;1;1;1;1;;;;0;1;0;0;0;0;T2P3
@orchideatribale;orchidea tribale;F;1;1;1;3;;;;0;0,75;0;0,25;0;0;T2P3
@simonaottogalli;Smn8gll;F;1;1;1;3;;;;0;0,75;0;0,25;0;0;T2P3
@Giovann33744234;Nigani;M;0;0;0;0;;can't understand;;1;0;0;0;0;0;T2P3
@patripatty5;Patrizia;F;3;1;3;3;;;;0;0,25;0;0,75;0;0;T2P3
@Maramon17;Maramon;M;3;3;1;1;;;;0;0,5;0;0,5;0;0;T2P3
@Roby12022584;Roby;M;3;3;3;3;;;;0;0;0;1;0;0;T2P3
@simonifabio;marcopiselonio;M;3;3;3;3;;;;0;0;0;1;0;0;T2P3
@CaterinaBerri;Caterina;F;3;3;3;3;;;;0;0;0;1;0;0;T2P3
@Anna83472515;Anna;F;0;0;0;0;;can't understand;;1;0;0;0;0;0;T2P3
@MicheleTomasi11;Michele Tomasi;M;0;0;0;0;;no political posts;;1;0;0;0;0;0;T2P3
@eleamoda;Elena Albarello;F;3;1;3;1;;;;0;0,5;0;0,5;0;0;T2P3
@Luicot11;Luigino;M;1;1;1;1;;;;0;1;0;0;0;0;T2P3
@morenomonti1939;Moreno Monti;M;0;0;0;0;;can't understand;;1;0;0;0;0;0;T2P3
@simorocc;Simone Roccheggiani;M;1;1;3;3;;;;0;0,5;0;0,5;0;0;T2P3
@DaniloPrestia;Danilo Prestia;M;0;0;0;0;;can't understand;;1;0;0;0;0;0;T2P3
@giuse190001;giuse19000;M;3;3;1;1;;;;0;0,5;0;0,5;0;0;T2P3
@superinkas;Vincenzo Quagliotti;M;3;3;3;3;;;;0;0;0;1;0;0;T2P3
@stefani70410177;stefania;F;1;1;1;1;;;;0;1;0;0;0;0;T2P3
@nmbreno1;nmbreno;M;1;1;1;3;;;;0;0,75;0;0,25;0;0;T2P3
@DavidePietro94;Davide Pietro;M;2;2;2;2;;;;0;0;1;0;0;0;T2P3
@ciodafaa;paolo;M;1;1;3;3;;;;0;0,5;0;0,5;0;0;T2P3
@gixy7;Augusto;M;0;0;0;0;;can't understand;;1;0;0;0;0;0;T2P3
@umbydux;umby vr;M;3;3;3;3;;;;0;0;0;1;0;0;T2P3
@Titta_Modica;Titta Modica;M;3;3;3;3;;;;0;0;0;1;0;0;T2P3
@achiele95;Elena Pantelidou;F;0;0;0;0;;can't understand;;1;0;0;0;0;0;T2P3
@DonatelloFaggi;Faggi Donatello;M;3;3;3;3;;;;0;0;0;1;0;0;T2P3
@puccinelliraffa;raffaellapuccinelli;F;3;3;3;3;;;;0;0;0;1;0;0;T2P3
@Lanza__Matteo;Matteo Lanza;M;3;3;3;3;;;;0;0;0;1;0;0;T2P3
@gnagnolohc;Hiro_P;M;3;3;3;3;;;;0;0;0;1;0;0;T2P3
@CBarometro;Achille;M;0;0;0;0;;can't understand;;1;0;0;0;0;0;T2P3
@Simona94528788;Simona Chiacchiari;F;1;5;5;1;;;;0;0,5;0;0;0;0,5;T2P3
@86_niko;Niko;M;3;1;3;3;;;;0;0,25;0;0,75;0;0;T2P3
@Vincenz58148227;Vincenzo;M;3;3;3;3;;;;0;0;0;1;0;0;T2P3
@stefano_romiti;stefano romiti;M;3;3;3;1;;;;0;0,25;0;0,75;0;0;T2P3
@Deborah14956882;Deborah Abrahamsohn;M;3;1;1;3;;;;0;0,5;0;0,5;0;0;T2P3
@rubendario1964;ruben dario;M;0;0;0;0;;can't understand;;1;0;0;0;0;0;T2P3
@robbie65037871;robbie;M;0;0;0;0;;can't understand;;1;0;0;0;0;0;T2P3
@Mariella473;Mariella47;M;1;3;3;1;;;;0;0,5;0;0,5;0;0;T2P3
@DavideSierchio;Davide Sierchio;M;3;3;3;3;;;;0;0;0;1;0;0;T2P3
@Carla98409234;Carla;F;3;3;3;3;;;;0;0;0;1;0;0;T2P3
@MarcoPessina4;Marco Pessina;M;3;3;3;5;;;;0;0;0;0,75;0;0,25;T2P3
@MarzioBergamo;Marzio Lodovici;M;3;3;3;3;;;;0;0;0;1;0;0;T2P3
@PerfidaPatty;PerfidaPatty;F;0;0;0;0;;can't understand;;1;0;0;0;0;0;T2P3
@dino_farnesi;Dino Farnesi;M;3;3;1;1;;;;0;0,5;0;0,5;0;0;T2P3
@RenzoBorgon6;Renzo Borgon;M;3;3;3;3;;;;0;0;0;1;0;0;T2P3
@alessiacuffia;Alessia Cuffia;F;0;0;0;0;;no political tweets;;1;0;0;0;0;0;T2P3
@beppezini;Beppe Zini;M;1;3;1;3;;;;0;0,5;0;0,5;0;0;T2P3
@AnnaMar83369738;Anna Maria;F;3;3;3;3;;;;0;0;0;1;0;0;T2P3
@Michelecarbo;Michele Carbonara;M;3;3;3;3;;;;0;0;0;1;0;0;T2P3
@polipo51;Bruno Marenghi;M;1;1;1;1;;;;0;1;0;0;0;0;T2P3
@Giacomino731;Giacomino73 🌟🌟🌟⚪⚫⚪⚫;M;0;0;0;0;;no political posts;;1;0;0;0;0;0;T2P3
@lucascattolini;luca scattolini;M;3;3;3;3;;;;0;0;0;1;0;0;T2P3
@raffaeleSOTU96;Raffaele Nanci ن🇮🇹;M;3;3;3;3;;;;0;0;0;1;0;0;T2P3
@VeronicaCocco2;Veronica Cocco;F;0;0;0;0;;no political posts;;1;0;0;0;0;0;T2P3
@63Pavan;Tatiana Pavan 63;F;1;3;3;1;;;;0;0,5;0;0,5;0;0;T2P3
@EnzoDiGloria19;Enzo Di Gloria (Deejay);M;1;1;3;3;;;;0;0,5;0;0,5;0;0;T2P3
@FontanaFr;Francesco;M;3;3;3;1;;;;0;0,25;0;0,75;0;0;T2P3
@motomimmo70;Domenico Fucci;M;3;3;3;3;;;;0;0;0;1;0;0;T2P3
@Francescomarica;Francesco;M;3;3;3;3;;;;0;0;0;1;0;0;T2P3
@pa1pa2;paoli malip;M;0;0;0;0;;can't understand;;1;0;0;0;0;0;T2P3
@a64be1ad6c7b4b9;Maurizio Marcelli;M;1;1;1;1;;;;0;1;0;0;0;0;T2P3
@contemao76;Maurizio;M;3;1;1;3;;;;0;0,5;0;0,5;0;0;T2P3
@ferodner;Federico Neri;M;1;1;3;3;;;;0;0,5;0;0,5;0;0;T2P3
@1977Luciani;Francesco Luciani;M;3;3;3;3;;;;0;0;0;1;0;0;T2P3
@AndreottiChris;Christian;M;3;3;3;3;;;;0;0;0;1;0;0;T2P3
@Daniele10071226;Daniele Marini;M;3;3;3;1;;;;0;0,25;0;0,75;0;0;T2P3
@AngeloTomei;Angelo Tomei;M;3;3;3;3;;;;0;0;0;1;0;0;T2P3
@supernovasimona;SUPERNOVA;F;0;0;0;0;;against salvini;;1;0;0;0;0;0;T2P3
@CanalesEmilie;Emilie Canales;F;3;3;3;3;;;;0;0;0;1;0;0;T2P3
@BalsamoGiovanni;giovanni balsamo;M;3;3;3;3;;;;0;0;0;1;0;0;T2P3
@nasti_vittorio;Vittorio Nasti;M;0;0;0;0;;against salvini;;1;0;0;0;0;0;T2P3
@MenabueLuca;Luca A. Menabue;M;3;3;3;3;;;;0;0;0;1;0;0;T2P3
@AlexFerrari8336;Alex Ferrari 🇮🇹 🇺🇸 🇮🇱;M;1;1;1;1;;;;0;1;0;0;0;0;T2P3
@donatomarinosc2;donato marinosci;M;1;1;3;3;;;;0;0,5;0;0,5;0;0;T2P3
@PaoloFasanaro;Paolo Fasanaro;M;3;3;3;3;;;;0;0;0;1;0;0;T2P3
@tellix66;Dona;F;3;3;3;1;;;;0;0,25;0;0,75;0;0;T2P3
@VignozziSonia;Sonia Vignozzi;F;3;1;1;3;;;;0;0,5;0;0,5;0;0;T2P3
@Habanero971;Habanero97;M;3;3;3;3;;;;0;0;0;1;0;0;T2P3
@fminisola;francesco minisola;M;3;3;3;3;;;;0;0;0;1;0;0;T2P3
@mimmo94115804;mimmo tomaselli;M;3;3;3;3;;;;0;0;0;1;0;0;T2P3
@GiudittaDeBene1;Giuditta De Benedittis;F;3;3;3;1;;;;0;0,25;0;0,75;0;0;T2P3
@franco27041963;Franco;M;1;3;3;3;;;;0;0,25;0;0,75;0;0;T2P3
@RGarinella;Raffaele Garinella;M;3;3;3;3;;;;0;0;0;1;0;0;T2P3
@CPalindromo;CinziaPalindromo;M;3;3;3;3;;;;0;0;0;1;0;0;T2P3
@AMAZZO1;ANDREA MAZZINI;M;1;1;2;2;;;;0;0,5;0,5;0;0;0;T2P3
@405e61106d1d474;Michele Orlando;M;1;1;3;3;;;;0;0,5;0;0,5;0;0;T2P3
@AdrianBeqiri3;Adrian Beqiri;M;1;3;1;3;;;;0;0,5;0;0,5;0;0;T2P3
@diogene318;Angel #iostoconsalvini🇮🇹#primagliitaliani;M;1;1;1;1;;;;0;1;0;0;0;0;T2P3
@Lorenzo62596097;Lorenzo;M;3;3;3;3;;;;0;0;0;1;0;0;T2P3
@alessandro_rao;juvedoc85;M;3;3;1;1;;;;0;0,5;0;0,5;0;0;T2P3
@frances95945863;Francesca monterosso;F;1;5;3;1;;;;0;0,5;0;0,25;0;0,25;T2P3
@cdigiammarco;Claudio Di Giammarco;M;0;0;0;0;;no political posts;;1;0;0;0;0;0;T2P3
@Lucius3247;Lucius3247;M;3;3;3;3;;;;0;0;0;1;0;0;T2P3
@DanieleCampi2;Daniele Campi;M;1;1;3;3;;;;0;0,5;0;0,5;0;0;T2P3
@Genny26477888;Rino;M;0;0;0;0;;can't understand;;1;0;0;0;0;0;T2P3
@Piero__88;Piè;M;1;1;1;1;;;;0;1;0;0;0;0;T2P3
@DocenteGiusi;Giusi Artista Docente;M;3;3;3;3;;;;0;0;0;1;0;0;T2P3
@violatitty;viola titty;F;3;3;1;1;;;;0;0,5;0;0,5;0;0;T2P3
@Genny26477888;Rino;M;0;0;0;0;;can't understand;;1;0;0;0;0;0;T2P3
@Paola14761792;Paola;F;1;1;3;3;;;;0;0,5;0;0,5;0;0;T2P3
@Claudio04779143;Claudio Valentini;M;3;3;3;3;;;;0;0;0;1;0;0;T2P3
@vivianA01197021;vivianA;F;3;5;1;1;;;;0;0,5;0;0,25;0;0,25;T2P3
@lampedusano1;antonino natoli;M;0;0;0;0;;no political posts;;1;0;0;0;0;0;T2P3
@BiancaGuberti;Bianca Guberti;F;3;3;3;3;;;;0;0;0;1;0;0;T2P3
@CuddyEsmeralda;Esmeralda Cuddy;F;3;3;3;3;;;;0;0;0;1;0;0;T2P3
@Mavrisio69;Maurizio Ferraglia;M;0;0;0;0;;no political posts;;1;0;0;0;0;0;T2P3
@LidiaDuca;lidia del duca;F;3;3;3;3;;;;0;0;0;1;0;0;T2P3
@pilo_milo;Marco Pili;M;3;3;1;1;;;;0;0,5;0;0,5;0;0;T2P3
@Roberta09212891;Roberta;F;3;1;1;3;;;;0;0,5;0;0,5;0;0;T2P3
@peppediana2409;Giuseppe;M;1;1;1;3;;;;0;0,75;0;0,25;0;0;T2P3
@FulviaFrongia;Fulvia Frongia;F;1;1;3;3;;;;0;0,5;0;0,5;0;0;T2P3
@danieleditorino;daniele davoli;M;0;0;0;0;;can't understand;;1;0;0;0;0;0;T2P3
@Lorenzo47103171;Lorenzo;M;1;1;3;1;;;;0;0,75;0;0,25;0;0;T2P3
@silvyg33;Silvy;F;3;3;3;3;;;;0;0;0;1;0;0;T2P3
@Claudio16755489;Claudio B;M;3;3;1;1;;;;0;0,5;0;0,5;0;0;T2P3
@Viviana01256703;Viviana;F;3;3;3;3;;;;0;0;0;1;0;0;T2P3
@Mauro31567315;Mauro;M;1;1;3;3;;;;0;0,5;0;0,5;0;0;T2P3
@Lazzarotti_1;AlessandroLazzarotti;M;1;1;1;1;;;;0;1;0;0;0;0;T2P3
@EnricoCaramelli;enrico;M;0;0;0;0;;can't understand;;1;0;0;0;0;0;T2P3
@Massimo35284233;Massimo;M;3;3;1;3;;;;0;0,25;0;0,75;0;0;T2P3
@BarbaraTomasel3;Barbara Tomasella;F;3;3;1;1;;;;0;0,5;0;0,5;0;0;T2P3
@GiuseppeBertel2;ntonj;M;3;1;3;1;;;;0;0,5;0;0,5;0;0;T2P3
@ValerioPetretto;valerio petretto;M;3;3;1;1;;;;0;0,5;0;0,5;0;0;T2P3
@FFlyer77;FaFlyer77;M;0;0;0;0;;can't understand;;1;0;0;0;0;0;T2P3
@elisa_eboli;elisa eboli;F;3;3;3;1;;;;0;0,25;0;0,75;0;0;T2P3
@Stefani89725024;Stefania;F;3;3;1;1;;;;0;0,5;0;0,5;0;0;T2P3
@7Volee;p.giuseppe benedetti;F;3;3;1;3;;;;0;0,25;0;0,75;0;0;T2P3
@Renato46383687;Renato;M;3;1;1;1;;;;0;0,75;0;0,25;0;0;T2P3
@doctormaw;Doctormaw;M;0;0;0;0;;can't understand;;1;0;0;0;0;0;T2P3
@ffrancesko;arrigo francesco;M;1;1;3;1;;;;0;0,75;0;0,25;0;0;T2P3
@Luigi_Ferrante_;Luigi;M;3;3;3;3;;;;0;0;0;1;0;0;T2P3
@giginets;LuigiPetitti;M;3;3;3;3;;;;0;0;0;1;0;0;T2P3
@nicola4841;nicola;M;3;3;3;3;;;;0;0;0;1;0;0;T2P3
@ArcoriaAntonio;Antonio Arcoria;M;3;3;3;3;;;;0;0;0;1;0;0;T2P3
@Maria19847032;Maria;F;0;0;0;0;;nopolitical posts;;1;0;0;0;0;0;T2P3
@sergiogarofal10;@sergiogarofalo;M;0;0;0;0;;can't understand;;1;0;0;0;0;0;T2P3
@scialfa_luigi;italia sovrana;M;1;1;1;1;;;;0;1;0;0;0;0;T2P3
@RodolfoBabuscio;Rodolfo Babuscio;M;3;3;3;3;;;;0;0;0;1;0;0;T2P3
@GiDiBartolo;Giuseppe di Bartolo;M;0;0;0;0;;no political posts;;1;0;0;0;0;0;T2P3
@Charbelfarah777;Charbel Farah;M;0;0;0;0;;no political posts;;1;0;0;0;0;0;T2P3
@Flavio12777279;Flavio;M;3;3;3;3;;;;0;0;0;1;0;0;T2P3
@seraticus1;Alessandro;M;0;0;0;0;;against Renzi;;1;0;0;0;0;0;T2P3
@GionPinerolo;giopie;M;3;3;3;3;;;;0;0;0;1;0;0;T2P3
@Frances35386571;Francesco;M;0;0;0;0;;can't understand;;1;0;0;0;0;0;T2P3
@RVenieri;Roberto Venieri 🇮🇹 *Gigi Tre Osei*;M;0;0;0;0;;can't understand;;1;0;0;0;0;0;T2P3
@barbapastellata;barbapastellata;F;0;0;0;0;;against M5S;;1;0;0;0;0;0;T2P3
@GiusCASTelliniC;giuseppe castellini;M;1;1;1;1;;;;0;1;0;0;0;0;T2P3
@it9cng;Roberto Governi;M;3;3;3;3;;;;0;0;0;1;0;0;T2P3
@CianfariniMaria;❤🇮🇹Viva l'Italia🇮🇹❤;F;0;0;0;0;;can't understand;;1;0;0;0;0;0;T2P3
@Ugo43012702;Ugo;M;1;1;1;1;;;;0;1;0;0;0;0;T2P3
